"salchan1_name","chan3_name","chan2_name","chan1_name","sales1_name","dma1_name"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","SAN FRANCISCO-CA"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","SANTA BARBARA-CA"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","SAVANNAH-GA"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","SEATTLE-WA"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","SHERMAN/ADA-TX"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","SHREVEPORT-LA"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","SIOUX CITY-IA"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","SIOUX FALLS-SD"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","SOUTH BEND-IN"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","SPOKANE-WA"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","SPRINGFIELD-MA"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","SPRINGFIELD-MO"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","ST. GEORGE-UT"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","ST. JOSEPH-MO"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","ST. LOUIS-MO"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","SYRACUSE-NY"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","TALLAHASSEE/THOMASVILLE-FL"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","TAMPA/ST. PETE/LAKELAND-FL"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","TERRE HAUTE-IN"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","TEXARKANA-TX"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","TOLEDO-OH"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","TOPEKA-KS"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","TRAVERSE CITY-MI"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","TRI CITIES-TN"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","TRI-STATE-NY/NJ/CT"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","TUCSON-AZ"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","TULSA-OK"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","TYLER/LONGVIEW-TX"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","UTICA-NY"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","VICTORIA-TX"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","WACO/TEMPLE/BRYAN-TX"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","WASHINGTON D.C."
"GM","ROP","ROP","Tab","New Non-Loyal NKC","WATERTOWN-NY"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","WAUSAU-WI"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","WEST PALM BEACH-FL"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","WHEELING-WV"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","WICHITA FALLS-TX"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","WICHITA-KS"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","WILKES-BARRE-PA"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","WILMINGTON-NC"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","YAKIMA-WA"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","YOUNGSTOWN-OH"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","YUMA-AZ"
"GM","ROP","ROP","Tab","New Non-Loyal NKC","ZANESVILLE-OH"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","ABILENE-TX"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","ALBANY-GA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","ALBANY-NY"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","ALBUQUERQUE/SANTA FE-NM"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","AMARILLO-TX"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","ANCHORAGE-AK"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","ATLANTA-GA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","AUGUSTA-GA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","AUSTIN-TX"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","BAKERSFIELD-CA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","BALTIMORE-MD"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","BANGOR-ME"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","BATON ROUGE-LA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","BEAUMONT/PORT ARTHUR-TX"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","BEND-OR"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","BILLINGS-MT"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","BILOXI/GULFPORT-MS"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","BINGHAMTON-NY"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","BIRMINGHAM-AL"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","BLUEFIELD-WV"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","BOISE-ID"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","BOSTON-MA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","BOWLING GREEN-KY"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","BUFFALO-NY"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","BURLINGTON-PLATTSBURGH-VT"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","BUTTE/BOZEMAN-MT"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","CASPER/RIVERTON-WY"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","CEDAR RAPIDS-IA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","CHAMPAIGN/SPRINGFIELD-IL"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","CHARLESTON-SC"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","CHARLESTON/HUNTINGTON-WV"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","CHARLOTTE-NC"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","CHARLOTTESVILLE"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","CHATTANOOGA-TN"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","CHEYENNE- WY"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","CHICAGO-IL"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","CHICO/REDDING-CA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","CINCINNATI-OH"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","CLARKSBURG-WV"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","CLEVELAND-OH"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","COLORADO SPRINGS-CO"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","COLUMBIA-SC"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","COLUMBIA/JEFFERSON CITY-MO"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","COLUMBUS-GA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","COLUMBUS-OH"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","COLUMBUS/TUPELO/WESTPOINT-MS"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","CORPUS CHRISTI-TX"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","DALLAS-TX"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","DAVENPORT-IA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","DAYTON-OH"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","DENVER-CO"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","DES MOINES-IA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","DETROIT-MI"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","DOTHAN-AL"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","DULUTH-MN"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","EL PASO-TX"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","ELMIRA-NY"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","ERIE-PA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","EUGENE-OR"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","EUREKA-CA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","EVANSVILLE-IN"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","FARGO-ND"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","FAYETTEVILLE/FT.SMIT-AR"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","FLAGSTAFF-AZ"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","FLINT/SAGINAW-BAY CITY-MI"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","FLORENCE/MYRTLE BEACH-SC"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","FORT MYERS/NAPLES-FL"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","FORT WAYNE-IN"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","FRESNO/VISALIA-CA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","GAINESVILLE-FL"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","GRAND JUNCTION/MONTROSE-CO"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","GRAND RAPIDS/KALAMAZOO-MI"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","GREEN BAY/APPLETON-WI"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","GREENSBORO-NC"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","GREENVILLE-NC"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","GREENVILLE-SC"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","HARRISBURG/LANCASTER-PA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","HARRISONBURG-VA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","HATTIESBURG/LAUREL-MS"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","HOUSTON-TX"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","HUNTSVILLE-AL"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","IDAHO FALLS/POCATELLO-ID"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","INDIANAPOLIS-IN"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","JACKSON-MS"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","JACKSON-TN"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","JACKSONVILLE-FL"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","JOHNSTOWN/ALTOONA-PA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","JONESBORO-AR"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","JOPLIN/PITTSBURG-MO"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","KANSAS CITY-KS / MO"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","KNOXVILLE-TN"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","LA CROSSE/EAU CLAIRE-WI"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","LAFAYETTE-IN"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","LAFAYETTE-LA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","LAKE CHARLES-LA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","LANSING/JACKSON-MI"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","LAREDO-TX"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","LAS VEGAS-NV"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","LEXINGTON-KY"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","LIMA-OH"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","LINCOLN-NE"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","LITTLE ROCK-AR"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","LOS ANGELES-CA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","LOUISVILLE-KY"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","LUBBOCK-TX"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","MACON-GA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","MADISON-WI"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","MANKATO-MN"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","MARQUETTE-MI"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","MCALLEN-TX"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","MEDFORD/KLAMATH FALLS-OR"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","MEMPHIS-TN"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","MIAMI/FT. LAUDERDALE-FL"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","MIDLAND-TX"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","MILWAUKEE-WI"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","MINNEAPOLIS-MN"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","MINOT/BISMARCK-ND"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","MISSOULA-MT"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","MOBILE/PENSACOLA-AL / FL"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","MONROE/EL DORADO-LA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","MONTEREY/SALINAS-CA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","MONTGOMERY-AL"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","NASHVILLE-TN"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","NEW HAVEN/HARTFORD-CT"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","NEW ORLEANS-LA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","NORFOLK-VA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","OKLAHOMA CITY-OK"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","OMAHA-NE"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","ORLANDO/DAYTONA/MELBOURNE-FL"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","OTTUMWA-IA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","PADUCAH-KY"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","PALM SPRINGS-CA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","PANAMA CITY-FL"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","PARKERSBURG-WV"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","PEORIA/BLOOMINGTON-IL"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","PHILADELPHIA-PA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","PHOENIX-AZ"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","PITTSBURGH-PA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","PORTLAND-ME"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","PORTLAND-OR"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","PROVIDENCE-RI"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","QUINCY-IL"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","RALEIGH-NC"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","RAPID CITY-SD"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","RENO-NV"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","RICHMOND-VA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","ROANOKE/LYNCHBURG-VA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","ROCHESTER-MN"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","ROCHESTER-NY"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","ROCKFORD-IL"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","SACRAMENTO-CA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","SALISBURY-MD"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","SALT LAKE CITY-UT"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","SAN ANTONIO-TX"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","SAN DIEGO-CA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","SAN FRANCISCO-CA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","SANTA BARBARA-CA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","SAVANNAH-GA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","SEATTLE-WA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","SHERMAN/ADA-TX"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","SHREVEPORT-LA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","SIOUX CITY-IA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","SIOUX FALLS-SD"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","SOUTH BEND-IN"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","SPOKANE-WA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","SPRINGFIELD-MA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","SPRINGFIELD-MO"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","ST. GEORGE-UT"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","ST. JOSEPH-MO"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","ST. LOUIS-MO"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","SYRACUSE-NY"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","TALLAHASSEE/THOMASVILLE-FL"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","TAMPA/ST. PETE/LAKELAND-FL"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","TERRE HAUTE-IN"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","TEXARKANA-TX"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","TOLEDO-OH"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","TOPEKA-KS"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","TRAVERSE CITY-MI"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","TRI CITIES-TN"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","TRI-STATE-NY/NJ/CT"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","TUCSON-AZ"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","TULSA-OK"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","TYLER/LONGVIEW-TX"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","UTICA-NY"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","VICTORIA-TX"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","WACO/TEMPLE/BRYAN-TX"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","WASHINGTON D.C."
"GM","Sunday","Sunday","Tab","Existing Loyal KC","WATERTOWN-NY"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","WAUSAU-WI"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","WEST PALM BEACH-FL"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","WHEELING-WV"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","WICHITA FALLS-TX"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","WICHITA-KS"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","WILKES-BARRE-PA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","WILMINGTON-NC"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","YAKIMA-WA"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","YOUNGSTOWN-OH"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","YUMA-AZ"
"GM","Sunday","Sunday","Tab","Existing Loyal KC","ZANESVILLE-OH"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","ABILENE-TX"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","ALBANY-GA"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","ALBANY-NY"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","ALBUQUERQUE/SANTA FE-NM"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","AMARILLO-TX"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","ANCHORAGE-AK"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","ATLANTA-GA"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","AUGUSTA-GA"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","AUSTIN-TX"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","BAKERSFIELD-CA"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","BALTIMORE-MD"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","BANGOR-ME"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","BATON ROUGE-LA"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","BEAUMONT/PORT ARTHUR-TX"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","BEND-OR"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","BILLINGS-MT"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","BILOXI/GULFPORT-MS"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","BINGHAMTON-NY"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","BIRMINGHAM-AL"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","BLUEFIELD-WV"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","BOISE-ID"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","BOSTON-MA"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","BOWLING GREEN-KY"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","BUFFALO-NY"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","BURLINGTON-PLATTSBURGH-VT"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","BUTTE/BOZEMAN-MT"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","CASPER/RIVERTON-WY"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","CEDAR RAPIDS-IA"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","CHAMPAIGN/SPRINGFIELD-IL"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","CHARLESTON-SC"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","CHARLESTON/HUNTINGTON-WV"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","CHARLOTTE-NC"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","CHARLOTTESVILLE"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","CHATTANOOGA-TN"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","CHEYENNE- WY"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","CHICAGO-IL"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","CHICO/REDDING-CA"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","CINCINNATI-OH"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","CLARKSBURG-WV"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","CLEVELAND-OH"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","COLORADO SPRINGS-CO"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","COLUMBIA-SC"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","COLUMBIA/JEFFERSON CITY-MO"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","COLUMBUS-GA"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","COLUMBUS-OH"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","COLUMBUS/TUPELO/WESTPOINT-MS"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","CORPUS CHRISTI-TX"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","DALLAS-TX"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","DAVENPORT-IA"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","DAYTON-OH"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","DENVER-CO"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","DES MOINES-IA"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","DETROIT-MI"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","DOTHAN-AL"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","DULUTH-MN"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","EL PASO-TX"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","ELMIRA-NY"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","ERIE-PA"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","EUGENE-OR"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","EUREKA-CA"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","EVANSVILLE-IN"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","FARGO-ND"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","FAYETTEVILLE/FT.SMIT-AR"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","FLAGSTAFF-AZ"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","FLINT/SAGINAW-BAY CITY-MI"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","FLORENCE/MYRTLE BEACH-SC"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","FORT MYERS/NAPLES-FL"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","FORT WAYNE-IN"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","FRESNO/VISALIA-CA"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","GAINESVILLE-FL"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","GRAND JUNCTION/MONTROSE-CO"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","GRAND RAPIDS/KALAMAZOO-MI"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","GREEN BAY/APPLETON-WI"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","GREENSBORO-NC"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","GREENVILLE-NC"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","GREENVILLE-SC"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","HARRISBURG/LANCASTER-PA"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","HARRISONBURG-VA"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","HATTIESBURG/LAUREL-MS"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","HOUSTON-TX"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","HUNTSVILLE-AL"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","IDAHO FALLS/POCATELLO-ID"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","INDIANAPOLIS-IN"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","JACKSON-MS"
"GM","Sunday","Sunday","Tab","Existing Non-Loyal KC","JACKSON-TN"
