"bdgt_id","dma1_name","chan2_name","chan3_name","chan1_name","client_id","chan2_id","chan3_id","chan1_id","dma1_id","sp_min_h","percent_max","sp_max_h"
"26_38_147_33","BOWLING GREEN-KY","Non-Brand","Mobile","Search Reg",17,26,38,147,33,NULL,NULL,NULL
"26_38_147_35","PHILADELPHIA-PA","Non-Brand","Mobile","Search Reg",17,26,38,147,35,NULL,NULL,NULL
"26_38_147_36","PADUCAH-KY","Non-Brand","Mobile","Search Reg",17,26,38,147,36,NULL,NULL,NULL
"26_38_147_37","UTICA-NY","Non-Brand","Mobile","Search Reg",17,26,38,147,37,NULL,NULL,NULL
"26_38_147_38","NORFOLK-VA","Non-Brand","Mobile","Search Reg",17,26,38,147,38,NULL,NULL,NULL
"26_38_147_39","CLEVELAND-OH","Non-Brand","Mobile","Search Reg",17,26,38,147,39,NULL,NULL,NULL
"26_38_147_4","CHICAGO-IL","Non-Brand","Mobile","Search Reg",17,26,38,147,4,NULL,NULL,NULL
"26_38_147_42","AUGUSTA-GA","Non-Brand","Mobile","Search Reg",17,26,38,147,42,NULL,NULL,NULL
"26_38_147_43","SIOUX CITY-IA","Non-Brand","Mobile","Search Reg",17,26,38,147,43,NULL,NULL,NULL
"26_38_147_44","EVANSVILLE-IN","Non-Brand","Mobile","Search Reg",17,26,38,147,44,NULL,NULL,NULL
"26_38_147_45","LEXINGTON-KY","Non-Brand","Mobile","Search Reg",17,26,38,147,45,NULL,NULL,NULL
"26_38_147_46","BALTIMORE-MD","Non-Brand","Mobile","Search Reg",17,26,38,147,46,NULL,NULL,NULL
"26_38_147_47","SALISBURY-MD","Non-Brand","Mobile","Search Reg",17,26,38,147,47,NULL,NULL,NULL
"26_38_147_48","PORTLAND-ME","Non-Brand","Mobile","Search Reg",17,26,38,147,48,NULL,NULL,NULL
"26_38_147_50","RALEIGH-NC","Non-Brand","Mobile","Search Reg",17,26,38,147,50,NULL,NULL,NULL
"26_38_147_51","MINOT/BISMARCK-ND","Non-Brand","Mobile","Search Reg",17,26,38,147,51,NULL,NULL,NULL
"26_38_147_52","LINCOLN-NE","Non-Brand","Mobile","Search Reg",17,26,38,147,52,NULL,NULL,NULL
"26_38_147_53","ZANESVILLE-OH","Non-Brand","Mobile","Search Reg",17,26,38,147,53,NULL,NULL,NULL
"26_38_147_55","TRI CITIES-TN","Non-Brand","Mobile","Search Reg",17,26,38,147,55,NULL,NULL,NULL
"26_38_147_56","AUSTIN-TX","Non-Brand","Mobile","Search Reg",17,26,38,147,56,NULL,NULL,NULL
"26_38_147_58","SALT LAKE CITY-UT","Non-Brand","Mobile","Search Reg",17,26,38,147,58,NULL,NULL,NULL
"26_38_147_59","ST. JOSEPH-MO","Non-Brand","Mobile","Search Reg",17,26,38,147,59,NULL,NULL,NULL
"26_38_147_6","CLARKSBURG-WV","Non-Brand","Mobile","Search Reg",17,26,38,147,6,NULL,NULL,NULL
"26_38_147_60","LOS ANGELES-CA","Non-Brand","Mobile","Search Reg",17,26,38,147,60,NULL,NULL,NULL
"26_38_147_61","BANGOR-ME","Non-Brand","Mobile","Search Reg",17,26,38,147,61,NULL,NULL,NULL
"26_38_147_63","DAVENPORT-IA","Non-Brand","Mobile","Search Reg",17,26,38,147,63,NULL,NULL,NULL
"26_38_147_64","FARGO-ND","Non-Brand","Mobile","Search Reg",17,26,38,147,64,NULL,NULL,NULL
"26_38_147_65","DAYTON-OH","Non-Brand","Mobile","Search Reg",17,26,38,147,65,NULL,NULL,NULL
"26_38_147_66","CINCINNATI-OH","Non-Brand","Mobile","Search Reg",17,26,38,147,66,NULL,NULL,NULL
"26_38_147_67","CEDAR RAPIDS-IA","Non-Brand","Mobile","Search Reg",17,26,38,147,67,NULL,NULL,NULL
"26_38_147_68","DULUTH-MN","Non-Brand","Mobile","Search Reg",17,26,38,147,68,NULL,NULL,NULL
"26_38_147_69","ERIE-PA","Non-Brand","Mobile","Search Reg",17,26,38,147,69,NULL,NULL,NULL
"26_38_147_7","DALLAS-TX","Non-Brand","Mobile","Search Reg",17,26,38,147,7,NULL,NULL,NULL
"26_38_147_70","TOLEDO-OH","Non-Brand","Mobile","Search Reg",17,26,38,147,70,NULL,NULL,NULL
"26_38_147_72","TOPEKA-KS","Non-Brand","Mobile","Search Reg",17,26,38,147,72,NULL,NULL,NULL
"26_38_147_73","YOUNGSTOWN-OH","Non-Brand","Mobile","Search Reg",17,26,38,147,73,NULL,NULL,NULL
"26_38_147_74","LANSING/JACKSON-MI","Non-Brand","Mobile","Search Reg",17,26,38,147,74,NULL,NULL,NULL
"26_38_147_75","SPRINGFIELD-MO","Non-Brand","Mobile","Search Reg",17,26,38,147,75,NULL,NULL,NULL
"26_38_147_76","WICHITA-KS","Non-Brand","Mobile","Search Reg",17,26,38,147,76,NULL,NULL,NULL
"26_38_147_77","CHARLOTTE-NC","Non-Brand","Mobile","Search Reg",17,26,38,147,77,NULL,NULL,NULL
"26_38_147_78","LOUISVILLE-KY","Non-Brand","Mobile","Search Reg",17,26,38,147,78,NULL,NULL,NULL
"26_38_147_79","SOUTH BEND-IN","Non-Brand","Mobile","Search Reg",17,26,38,147,79,NULL,NULL,NULL
"26_38_147_8","WILKES-BARRE-PA","Non-Brand","Mobile","Search Reg",17,26,38,147,8,NULL,NULL,NULL
"26_38_147_81","WASHINGTON D.C.","Non-Brand","Mobile","Search Reg",17,26,38,147,81,NULL,NULL,NULL
"26_38_147_82","GREENSBORO-NC","Non-Brand","Mobile","Search Reg",17,26,38,147,82,NULL,NULL,NULL
"26_38_147_83","PITTSBURGH-PA","Non-Brand","Mobile","Search Reg",17,26,38,147,83,NULL,NULL,NULL
"26_38_147_84","BINGHAMTON-NY","Non-Brand","Mobile","Search Reg",17,26,38,147,84,NULL,NULL,NULL
"26_38_147_85","KNOXVILLE-TN","Non-Brand","Mobile","Search Reg",17,26,38,147,85,NULL,NULL,NULL
"26_38_147_86","RICHMOND-VA","Non-Brand","Mobile","Search Reg",17,26,38,147,86,NULL,NULL,NULL
"26_38_147_87","DENVER-CO","Non-Brand","Mobile","Search Reg",17,26,38,147,87,NULL,NULL,NULL
"26_38_147_88","ROCHESTER-MN","Non-Brand","Mobile","Search Reg",17,26,38,147,88,NULL,NULL,NULL
"26_38_147_89","TRI-STATE-NY/NJ/CT","Non-Brand","Mobile","Search Reg",17,26,38,147,89,NULL,NULL,NULL
"26_38_147_9","YUMA-AZ","Non-Brand","Mobile","Search Reg",17,26,38,147,9,NULL,NULL,NULL
"26_38_147_90","TULSA-OK","Non-Brand","Mobile","Search Reg",17,26,38,147,90,NULL,NULL,NULL
"26_38_147_91","CHATTANOOGA-TN","Non-Brand","Mobile","Search Reg",17,26,38,147,91,NULL,NULL,NULL
"26_38_147_92","WAUSAU-WI","Non-Brand","Mobile","Search Reg",17,26,38,147,92,NULL,NULL,NULL
"26_38_147_95","SANTA BARBARA-CA","Non-Brand","Mobile","Search Reg",17,26,38,147,95,NULL,NULL,NULL
"26_38_147_96","GREENVILLE-SC","Non-Brand","Mobile","Search Reg",17,26,38,147,96,NULL,NULL,NULL
"26_38_147_97","EL PASO-TX","Non-Brand","Mobile","Search Reg",17,26,38,147,97,NULL,NULL,NULL
"26_38_147_98","HOUSTON-TX","Non-Brand","Mobile","Search Reg",17,26,38,147,98,NULL,NULL,NULL
"26_38_147_99","NASHVILLE-TN","Non-Brand","Mobile","Search Reg",17,26,38,147,99,NULL,NULL,NULL
"26_38_148_10","ELMIRA-NY","Non-Brand","Mobile","Search PLA",17,26,38,148,10,NULL,NULL,NULL
"26_38_148_100","BOSTON-MA","Non-Brand","Mobile","Search PLA",17,26,38,148,100,NULL,NULL,NULL
"26_38_148_101","PROVIDENCE-RI","Non-Brand","Mobile","Search PLA",17,26,38,148,101,NULL,NULL,NULL
"26_38_148_102","HUNTSVILLE-AL","Non-Brand","Mobile","Search PLA",17,26,38,148,102,NULL,NULL,NULL
"26_38_148_103","COLUMBIA-SC","Non-Brand","Mobile","Search PLA",17,26,38,148,103,NULL,NULL,NULL
"26_38_148_104","TRAVERSE CITY-MI","Non-Brand","Mobile","Search PLA",17,26,38,148,104,NULL,NULL,NULL
"26_38_148_105","MANKATO-MN","Non-Brand","Mobile","Search PLA",17,26,38,148,105,NULL,NULL,NULL
"26_38_148_106","LIMA-OH","Non-Brand","Mobile","Search PLA",17,26,38,148,106,NULL,NULL,NULL
"26_38_148_107","PHOENIX-AZ","Non-Brand","Mobile","Search PLA",17,26,38,148,107,NULL,NULL,NULL
"26_38_148_108","SPRINGFIELD-MA","Non-Brand","Mobile","Search PLA",17,26,38,148,108,NULL,NULL,NULL
"26_38_148_109","SAN ANTONIO-TX","Non-Brand","Mobile","Search PLA",17,26,38,148,109,NULL,NULL,NULL
"26_38_148_11","MILWAUKEE-WI","Non-Brand","Mobile","Search PLA",17,26,38,148,11,NULL,NULL,NULL
"26_38_148_110","BIRMINGHAM-AL","Non-Brand","Mobile","Search PLA",17,26,38,148,110,NULL,NULL,NULL
"26_38_148_111","FLAGSTAFF-AZ","Non-Brand","Mobile","Search PLA",17,26,38,148,111,NULL,NULL,NULL
"26_38_148_112","SACRAMENTO-CA","Non-Brand","Mobile","Search PLA",17,26,38,148,112,NULL,NULL,NULL
"26_38_148_113","LAS VEGAS-NV","Non-Brand","Mobile","Search PLA",17,26,38,148,113,NULL,NULL,NULL
"26_38_148_114","SAN DIEGO-CA","Non-Brand","Mobile","Search PLA",17,26,38,148,114,NULL,NULL,NULL
"26_38_148_115","PALM SPRINGS-CA","Non-Brand","Mobile","Search PLA",17,26,38,148,115,NULL,NULL,NULL
"26_38_148_116","TUCSON-AZ","Non-Brand","Mobile","Search PLA",17,26,38,148,116,NULL,NULL,NULL
"26_38_148_117","CORPUS CHRISTI-TX","Non-Brand","Mobile","Search PLA",17,26,38,148,117,NULL,NULL,NULL
"26_38_148_118","ALBANY-NY","Non-Brand","Mobile","Search PLA",17,26,38,148,118,NULL,NULL,NULL
"26_38_148_119","LITTLE ROCK-AR","Non-Brand","Mobile","Search PLA",17,26,38,148,119,NULL,NULL,NULL
"26_38_148_120","FRESNO/VISALIA-CA","Non-Brand","Mobile","Search PLA",17,26,38,148,120,NULL,NULL,NULL
"26_38_148_121","BAKERSFIELD-CA","Non-Brand","Mobile","Search PLA",17,26,38,148,121,NULL,NULL,NULL
"26_38_148_123","MEMPHIS-TN","Non-Brand","Mobile","Search PLA",17,26,38,148,123,NULL,NULL,NULL
"26_38_148_124","SYRACUSE-NY","Non-Brand","Mobile","Search PLA",17,26,38,148,124,NULL,NULL,NULL
"26_38_148_125","HARRISONBURG-VA","Non-Brand","Mobile","Search PLA",17,26,38,148,125,NULL,NULL,NULL
"26_38_148_126","SAN FRANCISCO-CA","Non-Brand","Mobile","Search PLA",17,26,38,148,126,NULL,NULL,NULL
"26_38_148_127","WILMINGTON-NC","Non-Brand","Mobile","Search PLA",17,26,38,148,127,NULL,NULL,NULL
"26_38_148_128","CHARLESTON-SC","Non-Brand","Mobile","Search PLA",17,26,38,148,128,NULL,NULL,NULL
"26_38_148_129","AMARILLO-TX","Non-Brand","Mobile","Search PLA",17,26,38,148,129,NULL,NULL,NULL
"26_38_148_13","MINNEAPOLIS-MN","Non-Brand","Mobile","Search PLA",17,26,38,148,13,NULL,NULL,NULL
"26_38_148_130","ROCHESTER-NY","Non-Brand","Mobile","Search PLA",17,26,38,148,130,NULL,NULL,NULL
"26_38_148_131","MARQUETTE-MI","Non-Brand","Mobile","Search PLA",17,26,38,148,131,NULL,NULL,NULL
"26_38_148_133","MONTGOMERY-AL","Non-Brand","Mobile","Search PLA",17,26,38,148,133,NULL,NULL,NULL
"26_38_148_134","JACKSON-MS","Non-Brand","Mobile","Search PLA",17,26,38,148,134,NULL,NULL,NULL
"26_38_148_135","JACKSONVILLE-FL","Non-Brand","Mobile","Search PLA",17,26,38,148,135,NULL,NULL,NULL
"26_38_148_136","JACKSON-TN","Non-Brand","Mobile","Search PLA",17,26,38,148,136,NULL,NULL,NULL
"26_38_148_137","LUBBOCK-TX","Non-Brand","Mobile","Search PLA",17,26,38,148,137,NULL,NULL,NULL
"26_38_148_138","MCALLEN-TX","Non-Brand","Mobile","Search PLA",17,26,38,148,138,NULL,NULL,NULL
"26_38_148_139","MIDLAND-TX","Non-Brand","Mobile","Search PLA",17,26,38,148,139,NULL,NULL,NULL
"26_38_148_142","RAPID CITY-SD","Non-Brand","Mobile","Search PLA",17,26,38,148,142,NULL,NULL,NULL
"26_38_148_143","BUFFALO-NY","Non-Brand","Mobile","Search PLA",17,26,38,148,143,NULL,NULL,NULL
"26_38_148_145","RENO-NV","Non-Brand","Mobile","Search PLA",17,26,38,148,145,NULL,NULL,NULL
"26_38_148_146","QUINCY-IL","Non-Brand","Mobile","Search PLA",17,26,38,148,146,NULL,NULL,NULL
"26_38_148_147","MACON-GA","Non-Brand","Mobile","Search PLA",17,26,38,148,147,NULL,NULL,NULL
"26_38_148_148","PORTLAND-OR","Non-Brand","Mobile","Search PLA",17,26,38,148,148,NULL,NULL,NULL
"26_38_148_15","INDIANAPOLIS-IN","Non-Brand","Mobile","Search PLA",17,26,38,148,15,NULL,NULL,NULL
"26_38_148_150","ST. GEORGE-UT","Non-Brand","Mobile","Search PLA",17,26,38,148,150,NULL,NULL,NULL
"26_38_148_151","COLUMBUS-GA","Non-Brand","Mobile","Search PLA",17,26,38,148,151,NULL,NULL,NULL
"26_38_148_152","BLUEFIELD-WV","Non-Brand","Mobile","Search PLA",17,26,38,148,152,NULL,NULL,NULL
"26_38_148_153","EUGENE-OR","Non-Brand","Mobile","Search PLA",17,26,38,148,153,NULL,NULL,NULL
"26_38_148_155","SEATTLE-WA","Non-Brand","Mobile","Search PLA",17,26,38,148,155,NULL,NULL,NULL
"26_38_148_157","JONESBORO-AR","Non-Brand","Mobile","Search PLA",17,26,38,148,157,NULL,NULL,NULL
"26_38_148_158","CHICO/REDDING-CA","Non-Brand","Mobile","Search PLA",17,26,38,148,158,NULL,NULL,NULL
"26_38_148_159","BATON ROUGE-LA","Non-Brand","Mobile","Search PLA",17,26,38,148,159,NULL,NULL,NULL
"26_38_148_16","COLUMBUS-OH","Non-Brand","Mobile","Search PLA",17,26,38,148,16,NULL,NULL,NULL
"26_38_148_160","LAFAYETTE-LA","Non-Brand","Mobile","Search PLA",17,26,38,148,160,NULL,NULL,NULL
"26_38_148_161","SHREVEPORT-LA","Non-Brand","Mobile","Search PLA",17,26,38,148,161,NULL,NULL,NULL
"26_38_148_164","LAREDO-TX","Non-Brand","Mobile","Search PLA",17,26,38,148,164,NULL,NULL,NULL
"26_38_148_165","PARKERSBURG-WV","Non-Brand","Mobile","Search PLA",17,26,38,148,165,NULL,NULL,NULL
"26_38_148_167","VICTORIA-TX","Non-Brand","Mobile","Search PLA",17,26,38,148,167,NULL,NULL,NULL
"26_38_148_170","GREENVILLE-NC","Non-Brand","Mobile","Search PLA",17,26,38,148,170,NULL,NULL,NULL
"26_38_148_171","BOISE-ID","Non-Brand","Mobile","Search PLA",17,26,38,148,171,NULL,NULL,NULL
"26_38_148_172","NEW ORLEANS-LA","Non-Brand","Mobile","Search PLA",17,26,38,148,172,NULL,NULL,NULL
"26_38_148_173","PANAMA CITY-FL","Non-Brand","Mobile","Search PLA",17,26,38,148,173,NULL,NULL,NULL
"26_38_148_174","SPOKANE-WA","Non-Brand","Mobile","Search PLA",17,26,38,148,174,NULL,NULL,NULL
"26_38_148_175","TEXARKANA-TX","Non-Brand","Mobile","Search PLA",17,26,38,148,175,NULL,NULL,NULL
"26_38_148_176","WEST PALM BEACH-FL","Non-Brand","Mobile","Search PLA",17,26,38,148,176,NULL,NULL,NULL
"26_38_148_178","YAKIMA-WA","Non-Brand","Mobile","Search PLA",17,26,38,148,178,NULL,NULL,NULL
"26_38_148_179","ABILENE-TX","Non-Brand","Mobile","Search PLA",17,26,38,148,179,NULL,NULL,NULL
"26_38_148_180","DOTHAN-AL","Non-Brand","Mobile","Search PLA",17,26,38,148,180,NULL,NULL,NULL
"26_38_148_181","TYLER/LONGVIEW-TX","Non-Brand","Mobile","Search PLA",17,26,38,148,181,NULL,NULL,NULL
"26_38_148_184","WHEELING-WV","Non-Brand","Mobile","Search PLA",17,26,38,148,184,NULL,NULL,NULL
"26_38_148_185","CHEYENNE- WY","Non-Brand","Mobile","Search PLA",17,26,38,148,185,NULL,NULL,NULL
"26_38_148_186","ALBANY-GA","Non-Brand","Mobile","Search PLA",17,26,38,148,186,NULL,NULL,NULL
"26_38_148_187","GAINESVILLE-FL","Non-Brand","Mobile","Search PLA",17,26,38,148,187,NULL,NULL,NULL
"26_38_148_189","BILLINGS-MT","Non-Brand","Mobile","Search PLA",17,26,38,148,189,NULL,NULL,NULL
"26_38_148_19","DES MOINES-IA","Non-Brand","Mobile","Search PLA",17,26,38,148,19,NULL,NULL,NULL
"26_38_148_190","ANCHORAGE-AK","Non-Brand","Mobile","Search PLA",17,26,38,148,190,NULL,NULL,NULL
"26_38_148_191","BEND-OR","Non-Brand","Mobile","Search PLA",17,26,38,148,191,NULL,NULL,NULL
"26_38_148_192","BILOXI/GULFPORT-MS","Non-Brand","Mobile","Search PLA",17,26,38,148,192,NULL,NULL,NULL
"26_38_148_193","LAKE CHARLES-LA","Non-Brand","Mobile","Search PLA",17,26,38,148,193,NULL,NULL,NULL
"26_38_148_194","EUREKA-CA","Non-Brand","Mobile","Search PLA",17,26,38,148,194,NULL,NULL,NULL
"26_38_148_195","CHARLOTTESVILLE","Non-Brand","Mobile","Search PLA",17,26,38,148,195,NULL,NULL,NULL
"26_38_148_196","BUTTE/BOZEMAN-MT","Non-Brand","Mobile","Search PLA",17,26,38,148,196,NULL,NULL,NULL
"26_38_148_197","CASPER/RIVERTON-WY","Non-Brand","Mobile","Search PLA",17,26,38,148,197,NULL,NULL,NULL
"26_38_148_2","DETROIT-MI","Non-Brand","Mobile","Search PLA",17,26,38,148,2,NULL,NULL,NULL
"26_38_148_20","SIOUX FALLS-SD","Non-Brand","Mobile","Search PLA",17,26,38,148,20,NULL,NULL,NULL
"26_38_148_21","FORT WAYNE-IN","Non-Brand","Mobile","Search PLA",17,26,38,148,21,NULL,NULL,NULL
"26_38_148_22","OKLAHOMA CITY-OK","Non-Brand","Mobile","Search PLA",17,26,38,148,22,NULL,NULL,NULL
"26_38_148_23","WICHITA FALLS-TX","Non-Brand","Mobile","Search PLA",17,26,38,148,23,NULL,NULL,NULL
"26_38_148_24","OMAHA-NE","Non-Brand","Mobile","Search PLA",17,26,38,148,24,NULL,NULL,NULL
"26_38_148_25","TERRE HAUTE-IN","Non-Brand","Mobile","Search PLA",17,26,38,148,25,NULL,NULL,NULL
"26_38_148_26","ST. LOUIS-MO","Non-Brand","Mobile","Search PLA",17,26,38,148,26,NULL,NULL,NULL
"26_38_148_27","MADISON-WI","Non-Brand","Mobile","Search PLA",17,26,38,148,27,NULL,NULL,NULL
"26_38_148_277","SAVANNAH-GA","Non-Brand","Mobile","Search PLA",17,26,38,148,277,NULL,NULL,NULL
"26_38_148_28","LAFAYETTE-IN","Non-Brand","Mobile","Search PLA",17,26,38,148,28,NULL,NULL,NULL
"26_38_148_280","TAMPA/ST. PETE/LAKELAND-FL","Non-Brand","Mobile","Search PLA",17,26,38,148,280,NULL,NULL,NULL
"26_38_148_281","MIAMI/FT. LAUDERDALE-FL","Non-Brand","Mobile","Search PLA",17,26,38,148,281,NULL,NULL,NULL
"26_38_148_282","ORLANDO/DAYTONA/MELBOURNE-FL","Non-Brand","Mobile","Search PLA",17,26,38,148,282,NULL,NULL,NULL
"26_38_148_283","NEW HAVEN/HARTFORD-CT","Non-Brand","Mobile","Search PLA",17,26,38,148,283,NULL,NULL,NULL
"26_38_148_284","KANSAS CITY-KS / MO","Non-Brand","Mobile","Search PLA",17,26,38,148,284,NULL,NULL,NULL
"26_38_148_285","GRAND RAPIDS/KALAMAZOO-MI","Non-Brand","Mobile","Search PLA",17,26,38,148,285,NULL,NULL,NULL
"26_38_148_286","ALBUQUERQUE/SANTA FE-NM","Non-Brand","Mobile","Search PLA",17,26,38,148,286,NULL,NULL,NULL
"26_38_148_287","HARRISBURG/LANCASTER-PA","Non-Brand","Mobile","Search PLA",17,26,38,148,287,NULL,NULL,NULL
"26_38_148_288","MOBILE/PENSACOLA-AL / FL","Non-Brand","Mobile","Search PLA",17,26,38,148,288,NULL,NULL,NULL
"26_38_148_289","HONOLULU-HI","Non-Brand","Mobile","Search PLA",17,26,38,148,289,NULL,NULL,NULL
"26_38_148_29","ATLANTA-GA","Non-Brand","Mobile","Search PLA",17,26,38,148,29,NULL,NULL,NULL
"26_38_148_290","CHARLESTON/HUNTINGTON-WV","Non-Brand","Mobile","Search PLA",17,26,38,148,290,NULL,NULL,NULL
"26_38_148_291","FLINT/SAGINAW-BAY CITY-MI","Non-Brand","Mobile","Search PLA",17,26,38,148,291,NULL,NULL,NULL
"26_38_148_292","FORT MYERS/NAPLES-FL","Non-Brand","Mobile","Search PLA",17,26,38,148,292,NULL,NULL,NULL
"26_38_148_293","ROANOKE/LYNCHBURG-VA","Non-Brand","Mobile","Search PLA",17,26,38,148,293,NULL,NULL,NULL
"26_38_148_294","GREEN BAY/APPLETON-WI","Non-Brand","Mobile","Search PLA",17,26,38,148,294,NULL,NULL,NULL
"26_38_148_295","WACO/TEMPLE/BRYAN-TX","Non-Brand","Mobile","Search PLA",17,26,38,148,295,NULL,NULL,NULL
"26_38_148_296","CHAMPAIGN/SPRINGFIELD-IL","Non-Brand","Mobile","Search PLA",17,26,38,148,296,NULL,NULL,NULL
"26_38_148_297","COLORADO SPRINGS-CO","Non-Brand","Mobile","Search PLA",17,26,38,148,297,NULL,NULL,NULL
"26_38_148_298","BURLINGTON-PLATTSBURGH-VT","Non-Brand","Mobile","Search PLA",17,26,38,148,298,NULL,NULL,NULL
"26_38_148_299","FAYETTEVILLE/FT.SMIT-AR","Non-Brand","Mobile","Search PLA",17,26,38,148,299,NULL,NULL,NULL
"26_38_148_30","ROCKFORD-IL","Non-Brand","Mobile","Search PLA",17,26,38,148,30,NULL,NULL,NULL
"26_38_148_300","JOHNSTOWN/ALTOONA-PA","Non-Brand","Mobile","Search PLA",17,26,38,148,300,NULL,NULL,NULL
"26_38_148_301","FLORENCE/MYRTLE BEACH-SC","Non-Brand","Mobile","Search PLA",17,26,38,148,301,NULL,NULL,NULL
"26_38_148_302","TALLAHASSEE/THOMASVILLE-FL","Non-Brand","Mobile","Search PLA",17,26,38,148,302,NULL,NULL,NULL
"26_38_148_303","MONTEREY/SALINAS-CA","Non-Brand","Mobile","Search PLA",17,26,38,148,303,NULL,NULL,NULL
"26_38_148_304","PEORIA/BLOOMINGTON-IL","Non-Brand","Mobile","Search PLA",17,26,38,148,304,NULL,NULL,NULL
"26_38_148_305","LA CROSSE/EAU CLAIRE-WI","Non-Brand","Mobile","Search PLA",17,26,38,148,305,NULL,NULL,NULL
"26_38_148_306","COLUMBUS/TUPELO/WESTPOINT-MS","Non-Brand","Mobile","Search PLA",17,26,38,148,306,NULL,NULL,NULL
"26_38_148_307","MONROE/EL DORADO-LA","Non-Brand","Mobile","Search PLA",17,26,38,148,307,NULL,NULL,NULL
"26_38_148_308","COLUMBIA/JEFFERSON CITY-MO","Non-Brand","Mobile","Search PLA",17,26,38,148,308,NULL,NULL,NULL
"26_38_148_309","BEAUMONT/PORT ARTHUR-TX","Non-Brand","Mobile","Search PLA",17,26,38,148,309,NULL,NULL,NULL
"26_38_148_31","WATERTOWN-NY","Non-Brand","Mobile","Search PLA",17,26,38,148,31,NULL,NULL,NULL
"26_38_148_310","MEDFORD/KLAMATH FALLS-OR","Non-Brand","Mobile","Search PLA",17,26,38,148,310,NULL,NULL,NULL
"26_38_148_311","JOPLIN/PITTSBURG-MO","Non-Brand","Mobile","Search PLA",17,26,38,148,311,NULL,NULL,NULL
"26_38_148_312","IDAHO FALLS/POCATELLO-ID","Non-Brand","Mobile","Search PLA",17,26,38,148,312,NULL,NULL,NULL
"26_38_148_313","HATTIESBURG/LAUREL-MS","Non-Brand","Mobile","Search PLA",17,26,38,148,313,NULL,NULL,NULL
"26_38_148_314","MISSOULA-MT","Non-Brand","Mobile","Search PLA",17,26,38,148,314,NULL,NULL,NULL
"26_38_148_315","ALEXANDRIA-LA","Non-Brand","Mobile","Search PLA",17,26,38,148,315,NULL,NULL,NULL
"26_38_148_316","GREENWOOD-MS","Non-Brand","Mobile","Search PLA",17,26,38,148,316,NULL,NULL,NULL
"26_38_148_317","GRAND JUNCTION/MONTROSE-CO","Non-Brand","Mobile","Search PLA",17,26,38,148,317,NULL,NULL,NULL
"26_38_148_318","MERIDIAN-MS","Non-Brand","Mobile","Search PLA",17,26,38,148,318,NULL,NULL,NULL
"26_38_148_319","TWIN FALLS-ID","Non-Brand","Mobile","Search PLA",17,26,38,148,319,NULL,NULL,NULL
"26_38_148_32","SHERMAN/ADA-TX","Non-Brand","Mobile","Search PLA",17,26,38,148,32,NULL,NULL,NULL
"26_38_148_320","GREAT FALLS-MT","Non-Brand","Mobile","Search PLA",17,26,38,148,320,NULL,NULL,NULL
"26_38_148_321","SAN ANGELO-TX","Non-Brand","Mobile","Search PLA",17,26,38,148,321,NULL,NULL,NULL
"26_38_148_322","FAIRBANKS-AK","Non-Brand","Mobile","Search PLA",17,26,38,148,322,NULL,NULL,NULL
"26_38_148_323","OTTUMWA-IA","Non-Brand","Mobile","Search PLA",17,26,38,148,323,NULL,NULL,NULL
"26_38_148_324","JUNEAU-AK","Non-Brand","Mobile","Search PLA",17,26,38,148,324,NULL,NULL,NULL
"26_38_148_325","PRESQUE ISLE-ME","Non-Brand","Mobile","Search PLA",17,26,38,148,325,NULL,NULL,NULL
"26_38_148_326","HELENA-MT","Non-Brand","Mobile","Search PLA",17,26,38,148,326,NULL,NULL,NULL
"26_38_148_327","ALPENA-MI","Non-Brand","Mobile","Search PLA",17,26,38,148,327,NULL,NULL,NULL
"26_38_148_328","NORTH PLATTE-NE","Non-Brand","Mobile","Search PLA",17,26,38,148,328,NULL,NULL,NULL
"26_38_148_329","GLENDIVE-MT","Non-Brand","Mobile","Search PLA",17,26,38,148,329,NULL,NULL,NULL
"26_38_148_33","BOWLING GREEN-KY","Non-Brand","Mobile","Search PLA",17,26,38,148,33,NULL,NULL,NULL
"26_38_148_35","PHILADELPHIA-PA","Non-Brand","Mobile","Search PLA",17,26,38,148,35,NULL,NULL,NULL
"26_38_148_36","PADUCAH-KY","Non-Brand","Mobile","Search PLA",17,26,38,148,36,NULL,NULL,NULL
"26_38_148_37","UTICA-NY","Non-Brand","Mobile","Search PLA",17,26,38,148,37,NULL,NULL,NULL
"26_38_148_38","NORFOLK-VA","Non-Brand","Mobile","Search PLA",17,26,38,148,38,NULL,NULL,NULL
"26_38_148_39","CLEVELAND-OH","Non-Brand","Mobile","Search PLA",17,26,38,148,39,NULL,NULL,NULL
"26_38_148_4","CHICAGO-IL","Non-Brand","Mobile","Search PLA",17,26,38,148,4,NULL,NULL,NULL
"26_38_148_42","AUGUSTA-GA","Non-Brand","Mobile","Search PLA",17,26,38,148,42,NULL,NULL,NULL
"26_38_148_43","SIOUX CITY-IA","Non-Brand","Mobile","Search PLA",17,26,38,148,43,NULL,NULL,NULL
"26_38_148_44","EVANSVILLE-IN","Non-Brand","Mobile","Search PLA",17,26,38,148,44,NULL,NULL,NULL
"26_38_148_45","LEXINGTON-KY","Non-Brand","Mobile","Search PLA",17,26,38,148,45,NULL,NULL,NULL
"26_38_148_46","BALTIMORE-MD","Non-Brand","Mobile","Search PLA",17,26,38,148,46,NULL,NULL,NULL
"26_38_148_47","SALISBURY-MD","Non-Brand","Mobile","Search PLA",17,26,38,148,47,NULL,NULL,NULL
